timestamp,feature_id,model,query_tokens,response_tokens,cost_usd,latency_ms
2026-05-15T13:15:07Z,FT_001,claude-sonnet-4-5,10663,403,0.038034,3295
2026-05-15T13:36:59Z,FT_018,claude-sonnet-4-5,2706,603,0.017163,1709
2026-05-15T13:37:41Z,FT_014,claude-haiku-4-5,1272,103,0.001787,378
2026-05-15T13:50:04Z,FT_003,gpt-4o,3744,147,0.01083,2362
2026-05-15T13:52:36Z,FT_005,claude-sonnet-4-5,2378,476,0.014274,1690
2026-05-15T14:08:27Z,FT_003,gpt-4o,3412,200,0.01053,2556
2026-05-15T14:13:06Z,FT_010,gpt-4o-mini,677,239,0.000245,571
2026-05-15T14:17:07Z,FT_015,claude-opus-4-1,19943,4130,0.608895,12488
2026-05-15T14:43:48Z,FT_015,claude-opus-4-1,20841,6101,0.77019,13077
2026-05-15T15:05:35Z,FT_001,claude-sonnet-4-5,10796,363,0.037833,3697
2026-05-15T15:31:15Z,FT_008,gpt-4o,11103,1527,0.043028,3585
2026-05-15T15:58:11Z,FT_010,gpt-4o-mini,1009,207,0.000276,683
2026-05-15T15:58:44Z,FT_011,claude-haiku-4-5,727,290,0.002177,524
2026-05-15T16:20:53Z,FT_016,claude-sonnet-4-5,1645,337,0.00999,1522
2026-05-15T16:26:19Z,FT_009,claude-opus-4-1,3525,1894,0.194925,4994
2026-05-15T16:30:25Z,FT_001,claude-sonnet-4-5,12872,367,0.044121,3256
2026-05-15T16:39:32Z,FT_004,claude-haiku-4-5,739,133,0.001404,411
2026-05-15T17:04:48Z,FT_007,claude-sonnet-4-5,1324,307,0.008577,1313
2026-05-15T17:16:16Z,FT_010,gpt-4o-mini,761,337,0.000316,746
2026-05-15T19:37:53Z,FT_006,claude-opus-4-1,7398,2453,0.294945,9286
2026-05-15T20:38:18Z,FT_011,claude-haiku-4-5,988,204,0.002008,617
2026-05-15T23:41:45Z,FT_014,claude-haiku-4-5,1377,88,0.001817,300
2026-05-16T01:41:43Z,FT_010,gpt-4o-mini,809,241,0.000266,798
2026-05-16T01:59:19Z,FT_001,claude-sonnet-4-5,12888,367,0.044169,3444
2026-05-16T05:06:22Z,FT_010,gpt-4o-mini,944,272,0.000305,791
2026-05-16T05:30:18Z,FT_003,gpt-4o,2525,219,0.008502,1991
2026-05-16T07:13:51Z,FT_003,gpt-4o,2432,129,0.00737,2429
2026-05-16T08:08:44Z,FT_007,claude-sonnet-4-5,1175,365,0.009,1393
2026-05-16T08:12:22Z,FT_009,claude-opus-4-1,5153,1324,0.176595,5843
2026-05-16T08:18:57Z,FT_001,claude-sonnet-4-5,12889,380,0.044367,3772
2026-05-16T08:20:08Z,FT_001,claude-sonnet-4-5,11907,416,0.041961,3426
2026-05-16T08:24:04Z,FT_016,claude-sonnet-4-5,1407,341,0.009336,1568
2026-05-16T08:31:33Z,FT_011,claude-haiku-4-5,706,193,0.001671,572
2026-05-16T08:55:06Z,FT_006,claude-opus-4-1,6617,3297,0.34653,9688
2026-05-16T08:57:02Z,FT_006,claude-opus-4-1,10106,3522,0.41574,8834
2026-05-16T09:33:47Z,FT_004,claude-haiku-4-5,572,215,0.001647,463
2026-05-16T09:56:41Z,FT_005,claude-sonnet-4-5,1603,488,0.012129,2057
2026-05-16T10:08:17Z,FT_012,gpt-4o,1901,696,0.011713,1270
2026-05-16T10:20:03Z,FT_018,claude-sonnet-4-5,2016,746,0.017238,2008
2026-05-16T11:13:06Z,FT_014,claude-haiku-4-5,1304,65,0.001629,287
2026-05-16T11:34:05Z,FT_018,claude-sonnet-4-5,2349,602,0.016077,1508
2026-05-16T11:40:23Z,FT_008,gpt-4o,9662,1558,0.039735,4552
2026-05-16T11:42:20Z,FT_013,gpt-4o,958,2299,0.025385,3310
2026-05-16T12:03:25Z,FT_009,claude-opus-4-1,3747,1498,0.168555,5564
2026-05-16T12:40:00Z,FT_012,gpt-4o,1490,859,0.012315,1455
2026-05-16T12:49:31Z,FT_002,claude-sonnet-4-5,1822,945,0.019641,2237
2026-05-16T12:59:33Z,FT_013,gpt-4o,1184,2240,0.02536,2756
2026-05-16T13:26:31Z,FT_002,claude-sonnet-4-5,2595,1024,0.023145,1688
2026-05-16T13:27:42Z,FT_011,claude-haiku-4-5,891,308,0.002431,524
2026-05-16T14:11:37Z,FT_012,gpt-4o,1874,793,0.012615,1524
2026-05-16T14:14:36Z,FT_004,claude-haiku-4-5,592,133,0.001257,510
2026-05-16T14:26:28Z,FT_015,claude-opus-4-1,14728,3718,0.49977,12155
2026-05-16T14:27:44Z,FT_007,claude-sonnet-4-5,1254,299,0.008247,1374
2026-05-16T15:04:21Z,FT_014,claude-haiku-4-5,1352,96,0.001832,377
2026-05-16T15:05:10Z,FT_003,gpt-4o,3181,131,0.009262,2343
2026-05-16T15:06:54Z,FT_014,claude-haiku-4-5,1660,76,0.00204,324
2026-05-16T15:07:16Z,FT_001,claude-sonnet-4-5,12325,473,0.04407,3961
2026-05-16T15:31:41Z,FT_009,claude-opus-4-1,4134,1464,0.17181,7161
2026-05-16T16:03:07Z,FT_008,gpt-4o,9759,2237,0.046768,4369
2026-05-16T16:05:20Z,FT_001,claude-sonnet-4-5,11913,374,0.041349,3714
2026-05-16T16:17:08Z,FT_005,claude-sonnet-4-5,2322,601,0.015981,1679
2026-05-16T18:18:26Z,FT_015,claude-opus-4-1,17821,5703,0.69504,11124
2026-05-16T18:24:16Z,FT_004,claude-haiku-4-5,720,156,0.0015,503
2026-05-16T18:35:21Z,FT_011,claude-haiku-4-5,910,204,0.00193,499
2026-05-16T18:52:42Z,FT_004,claude-haiku-4-5,489,226,0.001619,515
2026-05-16T19:08:12Z,FT_010,gpt-4o-mini,1015,239,0.000296,724
2026-05-16T19:52:36Z,FT_014,claude-haiku-4-5,1619,68,0.001959,283
2026-05-16T21:18:25Z,FT_010,gpt-4o-mini,843,284,0.000297,637
2026-05-16T22:03:57Z,FT_007,claude-sonnet-4-5,1537,448,0.011331,1238
2026-05-17T01:21:17Z,FT_011,claude-haiku-4-5,916,180,0.001816,534
2026-05-17T05:16:49Z,FT_003,gpt-4o,3847,180,0.011417,1793
2026-05-17T07:22:25Z,FT_015,claude-opus-4-1,19718,5406,0.70122,15079
2026-05-17T08:08:15Z,FT_007,claude-sonnet-4-5,1199,390,0.009447,1135
2026-05-17T09:17:48Z,FT_001,claude-sonnet-4-5,13223,420,0.045969,3358
2026-05-17T09:23:49Z,FT_004,claude-haiku-4-5,503,185,0.001428,489
2026-05-17T09:29:29Z,FT_011,claude-haiku-4-5,994,219,0.002089,498
2026-05-17T09:35:59Z,FT_018,claude-sonnet-4-5,2245,656,0.016575,1636
2026-05-17T10:21:57Z,FT_012,gpt-4o,1254,624,0.009375,1514
2026-05-17T10:32:14Z,FT_009,claude-opus-4-1,4091,1355,0.16299,6041
2026-05-17T10:44:24Z,FT_015,claude-opus-4-1,15876,4067,0.543165,14546
2026-05-17T11:03:49Z,FT_010,gpt-4o-mini,786,253,0.00027,598
2026-05-17T11:03:52Z,FT_007,claude-sonnet-4-5,1111,482,0.010563,1258
2026-05-17T11:17:18Z,FT_004,claude-haiku-4-5,541,177,0.001426,470
2026-05-17T11:23:22Z,FT_014,claude-haiku-4-5,1210,61,0.001515,356
2026-05-17T11:52:36Z,FT_014,claude-haiku-4-5,1217,87,0.001652,337
2026-05-17T12:05:11Z,FT_013,gpt-4o,1057,1430,0.016942,2567
2026-05-17T12:33:17Z,FT_010,gpt-4o-mini,840,253,0.000278,737
2026-05-17T12:36:39Z,FT_007,claude-sonnet-4-5,1703,386,0.010899,1017
2026-05-17T12:54:03Z,FT_014,claude-haiku-4-5,1353,89,0.001798,343
2026-05-17T12:59:54Z,FT_011,claude-haiku-4-5,643,168,0.001483,624
2026-05-17T13:19:42Z,FT_001,claude-sonnet-4-5,10878,467,0.039639,3765
2026-05-17T13:21:39Z,FT_001,claude-sonnet-4-5,12453,430,0.043809,3686
2026-05-17T13:33:25Z,FT_008,gpt-4o,10382,1481,0.040765,5232
2026-05-17T13:34:06Z,FT_012,gpt-4o,1636,789,0.01198,1456
2026-05-17T13:34:46Z,FT_005,claude-sonnet-4-5,2576,649,0.017463,2140
2026-05-17T14:04:44Z,FT_003,gpt-4o,3155,177,0.009658,2603
2026-05-17T14:07:07Z,FT_004,claude-haiku-4-5,494,204,0.001514,410
2026-05-17T14:14:08Z,FT_010,gpt-4o-mini,972,234,0.000286,695
2026-05-17T14:52:27Z,FT_004,claude-haiku-4-5,715,220,0.001815,522
2026-05-17T14:59:28Z,FT_009,claude-opus-4-1,3181,1512,0.161115,6392
2026-05-17T15:24:12Z,FT_003,gpt-4o,2786,230,0.009265,2291
2026-05-17T15:36:10Z,FT_016,claude-sonnet-4-5,1357,362,0.009501,1587
2026-05-17T15:56:49Z,FT_010,gpt-4o-mini,873,345,0.000338,768
2026-05-17T16:14:59Z,FT_013,gpt-4o,1015,2315,0.025688,2902
2026-05-17T16:15:40Z,FT_002,claude-sonnet-4-5,2600,857,0.020655,1605
2026-05-17T16:16:05Z,FT_012,gpt-4o,1277,731,0.010502,1431
2026-05-17T16:39:40Z,FT_002,claude-sonnet-4-5,1811,936,0.019473,1946
2026-05-17T17:06:52Z,FT_006,claude-opus-4-1,7523,2658,0.312195,9988
2026-05-17T17:14:29Z,FT_018,claude-sonnet-4-5,1851,460,0.012453,1529
2026-05-17T17:50:37Z,FT_001,claude-sonnet-4-5,12703,399,0.044094,3489
2026-05-17T17:53:38Z,FT_008,gpt-4o,11611,1361,0.042638,4357
2026-05-17T19:05:40Z,FT_006,claude-opus-4-1,6749,3128,0.335835,9506
2026-05-17T19:50:45Z,FT_001,claude-sonnet-4-5,10285,468,0.037875,3714
2026-05-17T21:56:36Z,FT_009,claude-opus-4-1,3300,1919,0.193425,5370
2026-05-17T22:39:26Z,FT_014,claude-haiku-4-5,1343,72,0.001703,334
2026-05-17T23:14:54Z,FT_005,claude-sonnet-4-5,2466,371,0.012963,1481
2026-05-18T01:21:04Z,FT_013,gpt-4o,929,2223,0.024552,2459
2026-05-18T01:29:30Z,FT_018,claude-sonnet-4-5,1704,742,0.016242,1775
2026-05-18T01:33:51Z,FT_015,claude-opus-4-1,18324,4319,0.598785,13463
2026-05-18T02:38:58Z,FT_012,gpt-4o,1543,871,0.012568,1607
2026-05-18T03:22:24Z,FT_010,gpt-4o-mini,970,227,0.000282,796
2026-05-18T05:26:01Z,FT_011,claude-haiku-4-5,772,291,0.002227,533
2026-05-18T08:39:02Z,FT_003,gpt-4o,2983,190,0.009357,2566
2026-05-18T08:39:10Z,FT_010,gpt-4o-mini,1017,230,0.000291,771
2026-05-18T09:31:53Z,FT_008,gpt-4o,9699,1409,0.038338,4019
2026-05-18T09:33:50Z,FT_010,gpt-4o-mini,642,318,0.000287,552
2026-05-18T09:57:20Z,FT_018,claude-sonnet-4-5,2430,615,0.016515,1649
2026-05-18T10:08:59Z,FT_007,claude-sonnet-4-5,1260,436,0.01032,1285
2026-05-18T10:22:47Z,FT_014,claude-haiku-4-5,1217,58,0.001507,339
2026-05-18T10:41:32Z,FT_014,claude-haiku-4-5,1298,56,0.001578,339
2026-05-18T11:00:35Z,FT_006,claude-opus-4-1,7876,3230,0.36039,7136
2026-05-18T11:03:46Z,FT_001,claude-sonnet-4-5,11318,457,0.040809,3796
2026-05-18T11:06:33Z,FT_003,gpt-4o,2723,227,0.009078,1824
2026-05-18T11:12:33Z,FT_005,claude-sonnet-4-5,2315,453,0.01374,1759
2026-05-18T11:15:08Z,FT_004,claude-haiku-4-5,535,167,0.00137,427
2026-05-18T11:18:03Z,FT_002,claude-sonnet-4-5,1931,778,0.017463,2103
2026-05-18T12:00:12Z,FT_012,gpt-4o,1229,729,0.010363,1316
2026-05-18T12:04:41Z,FT_004,claude-haiku-4-5,781,159,0.001576,453
2026-05-18T12:10:07Z,FT_011,claude-haiku-4-5,757,301,0.002262,574
2026-05-18T12:11:27Z,FT_015,claude-opus-4-1,14679,3939,0.51561,13159
2026-05-18T12:17:18Z,FT_009,claude-opus-4-1,3997,1857,0.19923,5446
2026-05-18T12:32:23Z,FT_010,gpt-4o-mini,779,359,0.000332,644
2026-05-18T12:57:57Z,FT_016,claude-sonnet-4-5,1680,348,0.01026,1387
2026-05-18T13:44:16Z,FT_014,claude-haiku-4-5,1609,63,0.001924,298
2026-05-18T14:28:06Z,FT_012,gpt-4o,1829,634,0.010913,1630
2026-05-18T14:29:55Z,FT_009,claude-opus-4-1,4164,1599,0.182385,5776
2026-05-18T14:36:20Z,FT_006,claude-opus-4-1,9947,3356,0.400905,9544
2026-05-18T14:44:14Z,FT_014,claude-haiku-4-5,1478,84,0.001898,282
2026-05-18T14:47:44Z,FT_003,gpt-4o,3591,138,0.010357,2388
2026-05-18T14:48:01Z,FT_005,claude-sonnet-4-5,2519,545,0.015732,2039
2026-05-18T14:53:46Z,FT_007,claude-sonnet-4-5,1105,311,0.00798,1223
2026-05-18T14:54:00Z,FT_001,claude-sonnet-4-5,11545,449,0.04137,3932
2026-05-18T15:32:29Z,FT_013,gpt-4o,999,1683,0.019328,3216
2026-05-18T15:49:35Z,FT_004,claude-haiku-4-5,748,179,0.001643,457
2026-05-18T16:33:46Z,FT_001,claude-sonnet-4-5,12328,365,0.042459,3320
2026-05-18T16:42:23Z,FT_009,claude-opus-4-1,4074,1592,0.18051,5245
2026-05-18T17:31:14Z,FT_011,claude-haiku-4-5,925,295,0.0024,648
2026-05-18T17:33:02Z,FT_008,gpt-4o,11548,1872,0.04759,5171
2026-05-18T18:00:21Z,FT_001,claude-sonnet-4-5,10282,405,0.036921,3377
2026-05-18T18:16:10Z,FT_002,claude-sonnet-4-5,1935,714,0.016515,1741
2026-05-18T20:49:19Z,FT_001,claude-sonnet-4-5,13645,377,0.04659,3743
2026-05-18T22:11:22Z,FT_004,claude-haiku-4-5,562,146,0.001292,436
2026-05-18T23:12:07Z,FT_007,claude-sonnet-4-5,1307,405,0.009996,1314
2026-05-19T00:27:33Z,FT_001,claude-sonnet-4-5,10316,459,0.037833,3491
2026-05-19T03:22:53Z,FT_012,gpt-4o,1362,603,0.009435,1514
2026-05-19T04:46:27Z,FT_005,claude-sonnet-4-5,1999,516,0.013737,1623
2026-05-19T06:33:53Z,FT_014,claude-haiku-4-5,1653,93,0.002118,282
2026-05-19T08:18:56Z,FT_011,claude-haiku-4-5,858,244,0.002078,511
2026-05-19T08:46:42Z,FT_009,claude-opus-4-1,3939,1963,0.20631,7029
2026-05-19T08:48:39Z,FT_015,claude-opus-4-1,18140,4584,0.6159,12792
2026-05-19T08:52:02Z,FT_003,gpt-4o,3291,130,0.009528,2147
2026-05-19T09:00:38Z,FT_018,claude-sonnet-4-5,1696,673,0.015183,1790
2026-05-19T09:05:56Z,FT_013,gpt-4o,1164,1297,0.01588,2591
2026-05-19T09:06:08Z,FT_010,gpt-4o-mini,626,310,0.00028,611
2026-05-19T09:11:05Z,FT_015,claude-opus-4-1,21927,3951,0.62523,14650
2026-05-19T09:28:46Z,FT_004,claude-haiku-4-5,687,131,0.001342,433
2026-05-19T09:52:53Z,FT_014,claude-haiku-4-5,1307,89,0.001752,320
2026-05-19T10:03:25Z,FT_006,claude-opus-4-1,10460,3268,0.402,7350
2026-05-19T10:18:53Z,FT_014,claude-haiku-4-5,1581,65,0.001906,362
2026-05-19T10:32:04Z,FT_001,claude-sonnet-4-5,12682,378,0.043716,3509
2026-05-19T10:32:23Z,FT_016,claude-sonnet-4-5,2149,443,0.013092,1216
2026-05-19T10:40:39Z,FT_011,claude-haiku-4-5,815,233,0.00198,533
2026-05-19T10:42:46Z,FT_002,claude-sonnet-4-5,1988,715,0.016689,1974
2026-05-19T10:44:40Z,FT_008,gpt-4o,12418,2042,0.051465,4966
2026-05-19T10:53:37Z,FT_011,claude-haiku-4-5,994,258,0.002284,543
2026-05-19T11:17:57Z,FT_010,gpt-4o-mini,955,300,0.000323,690
2026-05-19T11:19:48Z,FT_009,claude-opus-4-1,3499,1878,0.193335,7071
2026-05-19T12:23:34Z,FT_009,claude-opus-4-1,4038,1580,0.17907,5295
2026-05-19T13:23:44Z,FT_004,claude-haiku-4-5,779,142,0.001489,466
2026-05-19T13:51:10Z,FT_008,gpt-4o,11954,1407,0.043955,4330
2026-05-19T13:52:44Z,FT_007,claude-sonnet-4-5,1580,390,0.01059,1298
2026-05-19T14:49:35Z,FT_005,claude-sonnet-4-5,1893,550,0.013929,2002
2026-05-19T14:50:52Z,FT_007,claude-sonnet-4-5,1481,396,0.010383,1101
2026-05-19T14:52:55Z,FT_012,gpt-4o,1836,891,0.0135,1428
2026-05-19T15:02:53Z,FT_010,gpt-4o-mini,658,242,0.000244,786
2026-05-19T15:14:28Z,FT_010,gpt-4o-mini,767,272,0.000278,612
2026-05-19T15:19:46Z,FT_013,gpt-4o,1027,1667,0.019238,2703
2026-05-19T15:47:12Z,FT_001,claude-sonnet-4-5,13376,475,0.047253,3884
2026-05-19T16:32:03Z,FT_012,gpt-4o,1908,782,0.01259,1278
2026-05-19T16:44:24Z,FT_002,claude-sonnet-4-5,1954,811,0.018027,2028
2026-05-19T16:49:14Z,FT_007,claude-sonnet-4-5,1717,407,0.011256,1379
2026-05-19T17:00:31Z,FT_001,claude-sonnet-4-5,10426,360,0.036678,3759
2026-05-19T17:06:46Z,FT_014,claude-haiku-4-5,1689,98,0.002179,335
2026-05-19T17:18:37Z,FT_003,gpt-4o,3274,188,0.010065,2282
2026-05-19T17:50:31Z,FT_004,claude-haiku-4-5,746,127,0.001381,410
2026-05-19T18:35:14Z,FT_004,claude-haiku-4-5,691,129,0.001336,516
2026-05-19T18:55:57Z,FT_018,claude-sonnet-4-5,1996,817,0.018243,1612
2026-05-19T19:40:42Z,FT_006,claude-opus-4-1,9466,4003,0.442215,7107
2026-05-19T21:02:10Z,FT_003,gpt-4o,3057,201,0.009652,2058
2026-05-19T21:06:25Z,FT_001,claude-sonnet-4-5,11011,407,0.039138,3525
2026-05-20T02:02:42Z,FT_003,gpt-4o,2634,144,0.008025,2303
2026-05-20T02:24:35Z,FT_009,claude-opus-4-1,4153,1523,0.17652,6473
2026-05-20T05:22:10Z,FT_002,claude-sonnet-4-5,2770,965,0.022785,2259
2026-05-20T08:03:57Z,FT_010,gpt-4o-mini,721,323,0.000302,672
2026-05-20T08:13:57Z,FT_008,gpt-4o,9970,2062,0.045545,4830
2026-05-20T08:32:46Z,FT_011,claude-haiku-4-5,797,256,0.002077,617
2026-05-20T09:15:21Z,FT_004,claude-haiku-4-5,589,197,0.001574,399
2026-05-20T09:23:11Z,FT_009,claude-opus-4-1,5166,1473,0.187965,5330
2026-05-20T09:34:07Z,FT_007,claude-sonnet-4-5,1140,425,0.009795,1335
2026-05-20T09:47:08Z,FT_009,claude-opus-4-1,4700,1995,0.220125,6171
2026-05-20T09:53:20Z,FT_014,claude-haiku-4-5,1138,94,0.001608,367
2026-05-20T10:01:21Z,FT_004,claude-haiku-4-5,785,190,0.001735,510
2026-05-20T10:32:11Z,FT_006,claude-opus-4-1,9213,4077,0.44397,7692
2026-05-20T11:09:04Z,FT_011,claude-haiku-4-5,823,207,0.001858,554
2026-05-20T11:26:01Z,FT_005,claude-sonnet-4-5,2038,498,0.013584,1966
2026-05-20T11:38:31Z,FT_016,claude-sonnet-4-5,1523,513,0.012264,1164
2026-05-20T11:46:43Z,FT_004,claude-haiku-4-5,765,182,0.001675,385
2026-05-20T12:04:28Z,FT_015,claude-opus-4-1,17766,4588,0.61059,11853
2026-05-20T12:15:27Z,FT_005,claude-sonnet-4-5,2232,644,0.016356,1858
2026-05-20T12:16:43Z,FT_001,claude-sonnet-4-5,11371,383,0.039858,3101
2026-05-20T12:25:55Z,FT_014,claude-haiku-4-5,1474,84,0.001894,337
2026-05-20T12:29:55Z,FT_014,claude-haiku-4-5,1405,66,0.001735,277
2026-05-20T13:14:38Z,FT_003,gpt-4o,2412,225,0.00828,1866
2026-05-20T13:27:32Z,FT_013,gpt-4o,1406,1396,0.017475,2396
2026-05-20T13:30:18Z,FT_001,claude-sonnet-4-5,11697,402,0.041121,3253
2026-05-20T13:35:21Z,FT_018,claude-sonnet-4-5,2730,484,0.01545,1963
2026-05-20T13:55:46Z,FT_007,claude-sonnet-4-5,1213,372,0.009219,1290
2026-05-20T13:57:07Z,FT_012,gpt-4o,1730,594,0.010265,1539
2026-05-20T14:01:34Z,FT_008,gpt-4o,11509,1520,0.043972,4222
2026-05-20T14:03:06Z,FT_003,gpt-4o,3614,204,0.011075,2308
2026-05-20T14:06:04Z,FT_013,gpt-4o,1067,1940,0.022068,2992
2026-05-20T14:09:05Z,FT_001,claude-sonnet-4-5,13005,479,0.0462,3243
2026-05-20T14:11:45Z,FT_014,claude-haiku-4-5,1589,87,0.002024,373
2026-05-20T14:20:27Z,FT_006,claude-opus-4-1,8543,2510,0.316395,8828
2026-05-20T14:20:39Z,FT_010,gpt-4o-mini,701,262,0.000262,590
2026-05-20T14:45:37Z,FT_012,gpt-4o,1500,755,0.0113,1633
2026-05-20T15:25:01Z,FT_012,gpt-4o,1694,820,0.012435,1430
2026-05-20T15:37:05Z,FT_001,claude-sonnet-4-5,10319,366,0.036447,3791
2026-05-20T16:03:42Z,FT_004,claude-haiku-4-5,480,129,0.001125,485
2026-05-20T16:53:04Z,FT_015,claude-opus-4-1,21842,5007,0.703155,11822
2026-05-20T17:16:14Z,FT_010,gpt-4o-mini,792,206,0.000242,686
2026-05-20T17:28:28Z,FT_018,claude-sonnet-4-5,2371,591,0.015978,1643
2026-05-20T19:05:38Z,FT_011,claude-haiku-4-5,998,205,0.002023,507
2026-05-20T20:00:58Z,FT_007,claude-sonnet-4-5,1382,415,0.010371,1067
2026-05-20T20:20:37Z,FT_001,claude-sonnet-4-5,11197,475,0.040716,3154
2026-05-20T21:29:21Z,FT_002,claude-sonnet-4-5,2307,594,0.015831,2058
2026-05-20T21:48:49Z,FT_010,gpt-4o-mini,888,298,0.000312,591
2026-05-21T01:25:40Z,FT_012,gpt-4o,1424,895,0.01251,1385
2026-05-21T02:41:37Z,FT_008,gpt-4o,12336,1572,0.04656,3960
2026-05-21T03:36:13Z,FT_014,claude-haiku-4-5,1728,70,0.002078,386
2026-05-21T04:13:44Z,FT_004,claude-haiku-4-5,603,184,0.001523,391
2026-05-21T04:17:01Z,FT_014,claude-haiku-4-5,1718,89,0.002163,306
2026-05-21T09:06:02Z,FT_010,gpt-4o-mini,652,252,0.000249,616
2026-05-21T09:08:14Z,FT_005,claude-sonnet-4-5,2300,450,0.01365,1562
2026-05-21T09:28:09Z,FT_010,gpt-4o-mini,836,198,0.000244,702
2026-05-21T09:31:00Z,FT_012,gpt-4o,1595,1059,0.014578,1135
2026-05-21T10:07:55Z,FT_012,gpt-4o,1728,900,0.01332,1355
2026-05-21T11:15:05Z,FT_009,claude-opus-4-1,4420,1819,0.202725,5870
2026-05-21T11:27:40Z,FT_001,claude-sonnet-4-5,11903,458,0.042579,3325
2026-05-21T11:40:55Z,FT_018,claude-sonnet-4-5,2230,637,0.016245,1765
2026-05-21T11:58:30Z,FT_015,claude-opus-4-1,21732,3887,0.617505,11112
2026-05-21T12:02:39Z,FT_018,claude-sonnet-4-5,1834,549,0.013737,1856
2026-05-21T12:26:36Z,FT_007,claude-sonnet-4-5,1620,355,0.010185,1452
2026-05-21T12:45:26Z,FT_009,claude-opus-4-1,4548,2028,0.22032,5423
2026-05-21T12:45:37Z,FT_004,claude-haiku-4-5,705,171,0.00156,363
2026-05-21T12:46:23Z,FT_007,claude-sonnet-4-5,1071,448,0.009933,1275
2026-05-21T13:27:46Z,FT_011,claude-haiku-4-5,655,251,0.00191,452
2026-05-21T13:47:07Z,FT_016,claude-sonnet-4-5,1750,451,0.012015,1215
2026-05-21T13:50:49Z,FT_005,claude-sonnet-4-5,2032,504,0.013656,1892
2026-05-21T13:53:09Z,FT_004,claude-haiku-4-5,761,184,0.001681,392
2026-05-21T13:57:53Z,FT_006,claude-opus-4-1,7142,2528,0.29673,7526
2026-05-21T13:59:30Z,FT_003,gpt-4o,3996,210,0.01209,1914
2026-05-21T14:27:44Z,FT_001,claude-sonnet-4-5,11380,471,0.041205,3249
2026-05-21T14:28:56Z,FT_014,claude-haiku-4-5,1571,75,0.001946,339
2026-05-21T14:41:14Z,FT_009,claude-opus-4-1,4756,2044,0.22464,6081
2026-05-21T14:43:06Z,FT_001,claude-sonnet-4-5,12881,418,0.044913,3262
2026-05-21T14:44:44Z,FT_002,claude-sonnet-4-5,2476,978,0.022098,2110
2026-05-21T14:56:40Z,FT_011,claude-haiku-4-5,670,208,0.00171,484
2026-05-21T15:14:27Z,FT_015,claude-opus-4-1,20835,5952,0.758925,11275
2026-05-21T15:15:42Z,FT_011,claude-haiku-4-5,878,175,0.001753,558
2026-05-21T15:18:25Z,FT_002,claude-sonnet-4-5,2638,897,0.021369,2162
2026-05-21T15:58:58Z,FT_003,gpt-4o,3535,167,0.010507,2436
2026-05-21T16:11:58Z,FT_013,gpt-4o,1424,1741,0.02097,3192
2026-05-21T16:35:07Z,FT_007,claude-sonnet-4-5,1393,427,0.010584,1387
2026-05-21T16:37:38Z,FT_006,claude-opus-4-1,6678,3490,0.36192,7739
2026-05-21T17:39:45Z,FT_004,claude-haiku-4-5,794,199,0.001789,403
2026-05-21T17:57:28Z,FT_010,gpt-4o-mini,790,245,0.000266,621
2026-05-21T18:03:20Z,FT_013,gpt-4o,922,1782,0.020125,3244
2026-05-21T18:22:31Z,FT_001,claude-sonnet-4-5,11259,480,0.040977,3176
2026-05-21T19:37:04Z,FT_010,gpt-4o-mini,708,344,0.000313,638
2026-05-21T20:04:24Z,FT_003,gpt-4o,3179,139,0.009338,2267
2026-05-21T20:12:32Z,FT_014,claude-haiku-4-5,1624,69,0.001969,307
2026-05-21T23:01:58Z,FT_008,gpt-4o,13176,1420,0.04714,4374
2026-05-21T23:39:36Z,FT_001,claude-sonnet-4-5,13737,395,0.047136,3152
2026-05-22T03:07:41Z,FT_003,gpt-4o,3201,227,0.010272,1982
2026-05-22T05:45:44Z,FT_007,claude-sonnet-4-5,1530,266,0.00858,1020
2026-05-22T08:04:44Z,FT_008,gpt-4o,11563,1422,0.043127,4577
2026-05-22T08:20:14Z,FT_014,claude-haiku-4-5,1655,84,0.002075,294
2026-05-22T08:54:06Z,FT_016,claude-sonnet-4-5,1704,354,0.010422,1611
2026-05-22T09:35:45Z,FT_001,claude-sonnet-4-5,13391,437,0.046728,3379
2026-05-22T09:44:37Z,FT_011,claude-haiku-4-5,886,198,0.001876,628
2026-05-22T09:46:07Z,FT_010,gpt-4o-mini,907,272,0.000299,661
2026-05-22T09:54:34Z,FT_001,claude-sonnet-4-5,11710,452,0.04191,3763
2026-05-22T10:10:13Z,FT_006,claude-opus-4-1,8398,2294,0.29802,8538
2026-05-22T10:17:24Z,FT_013,gpt-4o,1393,1789,0.021372,3063
2026-05-22T10:30:10Z,FT_015,claude-opus-4-1,22016,5473,0.740715,11248
2026-05-22T10:57:35Z,FT_010,gpt-4o-mini,796,253,0.000271,647
2026-05-22T11:21:46Z,FT_018,claude-sonnet-4-5,1720,820,0.01746,1981
2026-05-22T11:23:17Z,FT_004,claude-haiku-4-5,484,158,0.001274,431
2026-05-22T11:40:40Z,FT_002,claude-sonnet-4-5,2023,630,0.015519,1862
2026-05-22T11:56:14Z,FT_012,gpt-4o,1713,677,0.011052,1191
2026-05-22T12:23:56Z,FT_004,claude-haiku-4-5,657,151,0.001412,431
2026-05-22T12:51:11Z,FT_004,claude-haiku-4-5,678,207,0.001713,358
2026-05-22T12:53:57Z,FT_018,claude-sonnet-4-5,1772,738,0.016386,1433
2026-05-22T13:14:11Z,FT_008,gpt-4o,13115,2172,0.054508,4167
