call_id,run_id,agent_id,step_index,tool_name,args_json,called_at,latency_ms,status,cost_usd
TC_001149,RUN_00217,claims_triage_v3,4,ticket_create,"{""customer_id"":""CUST_968576""}",2026-04-20T12:45:17Z,45,OK,0.0085
TC_001150,RUN_00217,claims_triage_v3,5,doc_extract,"{""customer_id"":""CUST_968576""}",2026-04-20T12:45:30Z,45,OK,0.0086
TC_001151,RUN_00217,claims_triage_v3,6,adjudication_calc,"{""customer_id"":""CUST_968576""}",2026-04-20T12:45:43Z,45,OK,0.0286
TC_001152,RUN_00218,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_749482""}",2026-04-13T22:07:13Z,1850,OK,0.0232
TC_001153,RUN_00218,claims_triage_v3,1,adjudication_calc,"{""customer_id"":""CUST_749482""}",2026-04-13T22:07:25Z,90,OK,0.0094
TC_001154,RUN_00218,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_749482""}",2026-04-13T22:07:37Z,180,OK,0.0192
TC_001155,RUN_00218,claims_triage_v3,3,doc_extract,"{""customer_id"":""CUST_749482""}",2026-04-13T22:07:50Z,45,OK,0.0298
TC_001156,RUN_00218,claims_triage_v3,4,ticket_create,"{""customer_id"":""CUST_749482""}",2026-04-13T22:08:02Z,380,OK,0.0069
TC_001157,RUN_00218,claims_triage_v3,5,adjudication_calc,"{""customer_id"":""CUST_749482""}",2026-04-13T22:08:15Z,180,OK,0.0028
TC_001158,RUN_00218,claims_triage_v3,6,claim_lookup,"{""customer_id"":""CUST_749482""}",2026-04-13T22:08:27Z,45,OK,0.0306
TC_001159,RUN_00219,claims_triage_v3,0,policy_lookup,"{""customer_id"":""CUST_771207""}",2026-04-19T11:47:54Z,45,OK,0.0152
TC_001160,RUN_00219,claims_triage_v3,1,customer_match,"{""customer_id"":""CUST_771207""}",2026-04-19T11:47:57Z,45,OK,0.024
TC_001161,RUN_00219,claims_triage_v3,2,policy_lookup,"{""customer_id"":""CUST_771207""}",2026-04-19T11:48:01Z,90,OK,0.0231
TC_001162,RUN_00219,claims_triage_v3,3,ticket_create,"{""customer_id"":""CUST_771207""}",2026-04-19T11:48:05Z,45,OK,0.0135
TC_001163,RUN_00219,claims_triage_v3,4,siu_check,"{""customer_id"":""CUST_771207""}",2026-04-19T11:48:09Z,45,OK,0.0333
TC_001164,RUN_00219,claims_triage_v3,5,adjudication_calc,"{""customer_id"":""CUST_771207""}",2026-04-19T11:48:13Z,90,OK,0.0118
TC_001165,RUN_00220,dispute_recon_v1,0,chargeback_init,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:37Z,90,OK,0.0175
TC_001166,RUN_00220,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:38Z,45,OK,0.0216
TC_001167,RUN_00220,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:39Z,180,OK,0.0199
TC_001168,RUN_00220,dispute_recon_v1,3,chargeback_init,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:41Z,90,OK,0.0272
TC_001169,RUN_00220,dispute_recon_v1,4,ledger_lookup,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:42Z,45,OK,0.0172
TC_001170,RUN_00220,dispute_recon_v1,5,case_create,"{""customer_id"":""CUST_103159""}",2026-04-16T19:47:43Z,45,OK,0.0289
TC_001171,RUN_00221,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_336786""}",2026-04-06T02:27:13Z,45,OK,0.0193
TC_001172,RUN_00221,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_336786""}",2026-04-06T02:27:20Z,45,OK,0.017
TC_001173,RUN_00221,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_336786""}",2026-04-06T02:27:27Z,45,OK,0.0251
TC_001174,RUN_00222,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_740995""}",2026-04-28T06:28:47Z,45,OK,0.011
TC_001175,RUN_00222,claims_triage_v3,1,customer_match,"{""customer_id"":""CUST_740995""}",2026-04-28T06:28:54Z,90,OK,0.0308
TC_001176,RUN_00222,claims_triage_v3,2,fraud_score,"{""customer_id"":""CUST_740995""}",2026-04-28T06:29:01Z,90,OK,0.0324
TC_001177,RUN_00222,claims_triage_v3,3,ticket_create,"{""customer_id"":""CUST_740995""}",2026-04-28T06:29:09Z,45,OK,0.0159
TC_001178,RUN_00222,claims_triage_v3,4,fraud_score,"{""customer_id"":""CUST_740995""}",2026-04-28T06:29:16Z,720,OK,0.0222
TC_001179,RUN_00222,claims_triage_v3,5,adjudication_calc,"{""customer_id"":""CUST_740995""}",2026-04-28T06:29:23Z,45,OK,0.0112
TC_001180,RUN_00223,kyc_refresh_v2,0,edd_request,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:06Z,45,OK,0.0183
TC_001181,RUN_00223,kyc_refresh_v2,1,edd_request,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:13Z,45,OK,0.0219
TC_001182,RUN_00223,kyc_refresh_v2,2,edd_request,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:20Z,180,OK,0.0381
TC_001183,RUN_00223,kyc_refresh_v2,3,case_create,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:27Z,90,OK,0.0122
TC_001184,RUN_00223,kyc_refresh_v2,4,ofac_check,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:34Z,45,OK,0.0373
TC_001185,RUN_00223,kyc_refresh_v2,5,customer_lookup,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:41Z,90,OK,0.0312
TC_001186,RUN_00223,kyc_refresh_v2,6,ofac_check,"{""customer_id"":""CUST_618869""}",2026-04-09T15:02:48Z,90,OK,0.0162
TC_001187,RUN_00224,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_102849""}",2026-04-17T01:45:34Z,180,OK,0.0358
TC_001188,RUN_00224,dispute_recon_v1,1,merchant_check,"{""customer_id"":""CUST_102849""}",2026-04-17T01:45:38Z,45,OK,0.0087
TC_001189,RUN_00225,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_725400""}",2026-04-18T06:22:56Z,45,OK,0.0245
TC_001190,RUN_00225,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_725400""}",2026-04-18T06:23:01Z,180,OK,0.0367
TC_001191,RUN_00225,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_725400""}",2026-04-18T06:23:06Z,180,OK,0.0088
TC_001192,RUN_00225,dispute_recon_v1,3,txn_match,"{""customer_id"":""CUST_725400""}",2026-04-18T06:23:11Z,45,OK,0.0191
TC_001193,RUN_00226,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_600505""}",2026-04-01T05:05:11Z,380,OK,0.0103
TC_001194,RUN_00226,claims_triage_v3,1,siu_check,"{""customer_id"":""CUST_600505""}",2026-04-01T05:05:54Z,180,OK,0.0151
TC_001195,RUN_00227,loan_pkg_v4,0,income_verify,"{""customer_id"":""CUST_886746""}",2026-04-03T08:45:29Z,90,OK,0.1941
TC_001196,RUN_00227,loan_pkg_v4,1,appraisal_request,"{""customer_id"":""CUST_886746""}",2026-04-03T08:45:54Z,45,OK,0.3979
TC_001197,RUN_00227,loan_pkg_v4,2,rate_lock,"{""customer_id"":""CUST_886746""}",2026-04-03T08:46:20Z,45,OK,0.3654
TC_001198,RUN_00227,loan_pkg_v4,3,appraisal_request,"{""customer_id"":""CUST_886746""}",2026-04-03T08:46:46Z,90,OK,0.3443
TC_001199,RUN_00227,loan_pkg_v4,4,app_lookup,"{""customer_id"":""CUST_886746""}",2026-04-03T08:47:12Z,90,OK,0.4355
TC_001200,RUN_00227,loan_pkg_v4,5,rate_lock,"{""customer_id"":""CUST_886746""}",2026-04-03T08:47:38Z,90,OK,0.218
TC_001201,RUN_00228,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_788741""}",2026-04-12T01:10:49Z,45,OK,0.0225
TC_001202,RUN_00228,dispute_recon_v1,1,txn_match,"{""customer_id"":""CUST_788741""}",2026-04-12T01:11:13Z,45,OK,0.0285
TC_001203,RUN_00229,claims_triage_v3,0,doc_extract,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:08Z,45,OK,0.0055
TC_001204,RUN_00229,claims_triage_v3,1,ticket_create,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:16Z,180,OK,0.0397
TC_001205,RUN_00229,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:24Z,180,OK,0.0391
TC_001206,RUN_00229,claims_triage_v3,3,claim_lookup,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:32Z,90,OK,0.0254
TC_001207,RUN_00229,claims_triage_v3,4,comm_draft,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:40Z,45,OK,0.0305
TC_001208,RUN_00229,claims_triage_v3,5,policy_lookup,"{""customer_id"":""CUST_426529""}",2026-04-04T22:00:48Z,90,OK,0.0199
TC_001209,RUN_00230,kyc_refresh_v2,0,case_create,"{""customer_id"":""CUST_690326""}",2026-04-12T06:48:30Z,45,OK,0.0179
TC_001210,RUN_00230,kyc_refresh_v2,1,customer_lookup,"{""customer_id"":""CUST_690326""}",2026-04-12T06:48:59Z,45,OK,0.0041
TC_001211,RUN_00230,kyc_refresh_v2,2,case_create,"{""customer_id"":""CUST_690326""}",2026-04-12T06:49:29Z,45,OK,0.0034
TC_001212,RUN_00231,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_253241""}",2026-04-16T22:22:57Z,1850,OK,0.0189
TC_001213,RUN_00231,claims_triage_v3,1,policy_lookup,"{""customer_id"":""CUST_253241""}",2026-04-16T22:23:14Z,380,OK,0.0196
TC_001214,RUN_00231,claims_triage_v3,2,policy_lookup,"{""customer_id"":""CUST_253241""}",2026-04-16T22:23:32Z,180,OK,0.0375
TC_001215,RUN_00231,claims_triage_v3,3,policy_lookup,"{""customer_id"":""CUST_253241""}",2026-04-16T22:23:49Z,45,OK,0.0108
TC_001216,RUN_00231,claims_triage_v3,4,policy_lookup,"{""customer_id"":""CUST_253241""}",2026-04-16T22:24:07Z,45,OK,0.0181
TC_001217,RUN_00232,claims_triage_v3,0,customer_match,"{""customer_id"":""CUST_103111""}",2026-04-17T23:35:10Z,180,OK,0.001
TC_001218,RUN_00232,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_103111""}",2026-04-17T23:35:11Z,45,OK,0.0393
TC_001219,RUN_00232,claims_triage_v3,2,policy_lookup,"{""customer_id"":""CUST_103111""}",2026-04-17T23:35:12Z,90,OK,0.021
TC_001220,RUN_00232,claims_triage_v3,3,comm_draft,"{""customer_id"":""CUST_103111""}",2026-04-17T23:35:13Z,45,OK,0.0064
TC_001221,RUN_00232,claims_triage_v3,4,ticket_create,"{""customer_id"":""CUST_103111""}",2026-04-17T23:35:14Z,45,OK,0.011
TC_001222,RUN_00233,claims_triage_v3,0,siu_check,"{""customer_id"":""CUST_650227""}",2026-04-27T09:49:10Z,45,OK,0.0109
TC_001223,RUN_00233,claims_triage_v3,1,customer_match,"{""customer_id"":""CUST_650227""}",2026-04-27T09:49:11Z,720,OK,0.0221
TC_001224,RUN_00233,claims_triage_v3,2,adjudication_calc,"{""customer_id"":""CUST_650227""}",2026-04-27T09:49:12Z,45,OK,0.0339
TC_001225,RUN_00233,claims_triage_v3,3,policy_lookup,"{""customer_id"":""CUST_650227""}",2026-04-27T09:49:14Z,45,OK,0.0096
TC_001226,RUN_00233,claims_triage_v3,4,policy_lookup,"{""customer_id"":""CUST_650227""}",2026-04-27T09:49:15Z,45,OK,0.0203
TC_001227,RUN_00234,loan_pkg_v4,0,income_verify,"{""customer_id"":""CUST_147212""}",2026-04-04T20:21:37Z,380,OK,0.0072
TC_001228,RUN_00234,loan_pkg_v4,1,doc_assemble,"{""customer_id"":""CUST_147212""}",2026-04-04T20:21:52Z,45,OK,0.0327
TC_001229,RUN_00234,loan_pkg_v4,2,approval_route,"{""customer_id"":""CUST_147212""}",2026-04-04T20:22:08Z,90,OK,0.0277
TC_001230,RUN_00234,loan_pkg_v4,3,appraisal_request,"{""customer_id"":""CUST_147212""}",2026-04-04T20:22:23Z,90,OK,0.0219
TC_001231,RUN_00234,loan_pkg_v4,4,approval_route,"{""customer_id"":""CUST_147212""}",2026-04-04T20:22:39Z,90,OK,0.0286
TC_001232,RUN_00234,loan_pkg_v4,5,income_verify,"{""customer_id"":""CUST_147212""}",2026-04-04T20:22:54Z,45,OK,0.0159
TC_001233,RUN_00234,loan_pkg_v4,6,title_check,"{""customer_id"":""CUST_147212""}",2026-04-04T20:23:10Z,1850,OK,0.0208
TC_001234,RUN_00234,loan_pkg_v4,7,income_verify,"{""customer_id"":""CUST_147212""}",2026-04-04T20:23:25Z,45,OK,0.0319
TC_001235,RUN_00235,kyc_refresh_v2,0,regulator_filing,"{""customer_id"":""CUST_116902""}",2026-04-16T09:14:04Z,45,OK,0.0055
TC_001236,RUN_00235,kyc_refresh_v2,1,customer_lookup,"{""customer_id"":""CUST_116902""}",2026-04-16T09:14:09Z,90,OK,0.0241
TC_001237,RUN_00235,kyc_refresh_v2,2,ofac_check,"{""customer_id"":""CUST_116902""}",2026-04-16T09:14:15Z,45,OK,0.0294
TC_001238,RUN_00235,kyc_refresh_v2,3,regulator_filing,"{""customer_id"":""CUST_116902""}",2026-04-16T09:14:21Z,90,OK,0.0173
TC_001239,RUN_00236,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_612497""}",2026-04-08T03:04:40Z,90,OK,0.0278
TC_001240,RUN_00236,dispute_recon_v1,1,ledger_lookup,"{""customer_id"":""CUST_612497""}",2026-04-08T03:04:59Z,90,OK,0.038
TC_001241,RUN_00236,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_612497""}",2026-04-08T03:05:19Z,90,OK,0.0309
TC_001242,RUN_00236,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_612497""}",2026-04-08T03:05:39Z,45,OK,0.0125
TC_001243,RUN_00236,dispute_recon_v1,4,merchant_check,"{""customer_id"":""CUST_612497""}",2026-04-08T03:05:59Z,380,OK,0.0305
TC_001244,RUN_00236,dispute_recon_v1,5,ledger_lookup,"{""customer_id"":""CUST_612497""}",2026-04-08T03:06:19Z,180,OK,0.0202
TC_001245,RUN_00236,dispute_recon_v1,6,case_create,"{""customer_id"":""CUST_612497""}",2026-04-08T03:06:39Z,90,OK,0.0057
TC_001246,RUN_00237,loan_pkg_v4,0,appraisal_request,"{""customer_id"":""CUST_204811""}",2026-04-28T07:47:46Z,90,OK,0.0219
TC_001247,RUN_00237,loan_pkg_v4,1,rate_lock,"{""customer_id"":""CUST_204811""}",2026-04-28T07:47:51Z,45,OK,0.04
TC_001248,RUN_00237,loan_pkg_v4,2,appraisal_request,"{""customer_id"":""CUST_204811""}",2026-04-28T07:47:57Z,45,OK,0.0393
TC_001249,RUN_00237,loan_pkg_v4,3,appraisal_request,"{""customer_id"":""CUST_204811""}",2026-04-28T07:48:03Z,90,OK,0.0284
TC_001250,RUN_00237,loan_pkg_v4,4,approval_route,"{""customer_id"":""CUST_204811""}",2026-04-28T07:48:09Z,45,OK,0.0217
TC_001251,RUN_00237,loan_pkg_v4,5,asset_verify,"{""customer_id"":""CUST_204811""}",2026-04-28T07:48:14Z,45,OK,0.033
TC_001252,RUN_00237,loan_pkg_v4,6,income_verify,"{""customer_id"":""CUST_204811""}",2026-04-28T07:48:20Z,90,OK,0.0208
TC_001253,RUN_00237,loan_pkg_v4,7,app_lookup,"{""customer_id"":""CUST_204811""}",2026-04-28T07:48:26Z,90,OK,0.0119
TC_001254,RUN_00238,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_188270""}",2026-04-26T22:11:54Z,90,OK,0.0163
TC_001255,RUN_00238,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_188270""}",2026-04-26T22:11:58Z,45,OK,0.0172
TC_001256,RUN_00238,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_188270""}",2026-04-26T22:12:02Z,380,OK,0.0204
TC_001257,RUN_00238,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_188270""}",2026-04-26T22:12:06Z,90,OK,0.0268
TC_001258,RUN_00238,dispute_recon_v1,4,chargeback_init,"{""customer_id"":""CUST_188270""}",2026-04-26T22:12:10Z,45,OK,0.0373
TC_001259,RUN_00238,dispute_recon_v1,5,ledger_lookup,"{""customer_id"":""CUST_188270""}",2026-04-26T22:12:14Z,90,OK,0.0392
TC_001260,RUN_00239,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_893334""}",2026-04-07T17:14:52Z,180,OK,0.0075
TC_001261,RUN_00239,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_893334""}",2026-04-07T17:15:03Z,45,OK,0.0328
TC_001262,RUN_00239,dispute_recon_v1,2,case_create,"{""customer_id"":""CUST_893334""}",2026-04-07T17:15:14Z,45,OK,0.033
TC_001263,RUN_00239,dispute_recon_v1,3,txn_match,"{""customer_id"":""CUST_893334""}",2026-04-07T17:15:25Z,90,OK,0.0229
TC_001264,RUN_00240,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_327655""}",2026-04-03T16:31:33Z,90,OK,0.0054
TC_001265,RUN_00240,dispute_recon_v1,1,ledger_lookup,"{""customer_id"":""CUST_327655""}",2026-04-03T16:31:49Z,180,OK,0.0045
TC_001266,RUN_00240,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_327655""}",2026-04-03T16:32:05Z,380,OK,0.0123
TC_001267,RUN_00241,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_963607""}",2026-04-08T07:15:41Z,720,OK,0.0258
TC_001268,RUN_00241,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_963607""}",2026-04-08T07:15:46Z,45,OK,0.025
TC_001269,RUN_00241,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_963607""}",2026-04-08T07:15:51Z,90,OK,0.0235
TC_001270,RUN_00241,dispute_recon_v1,3,case_create,"{""customer_id"":""CUST_963607""}",2026-04-08T07:15:56Z,180,OK,0.0217
TC_001271,RUN_00242,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_328940""}",2026-04-11T14:19:18Z,90,OK,0.0368
TC_001272,RUN_00242,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_328940""}",2026-04-11T14:19:52Z,45,OK,0.0201
TC_001273,RUN_00242,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_328940""}",2026-04-11T14:20:27Z,90,OK,0.0275
TC_001274,RUN_00242,dispute_recon_v1,3,chargeback_init,"{""customer_id"":""CUST_328940""}",2026-04-11T14:21:02Z,380,OK,0.0258
TC_001275,RUN_00243,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:49Z,720,OK,0.0063
TC_001276,RUN_00243,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:50Z,45,OK,0.0185
TC_001277,RUN_00243,claims_triage_v3,2,doc_extract,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:51Z,90,OK,0.0268
TC_001278,RUN_00243,claims_triage_v3,3,adjudication_calc,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:52Z,45,OK,0.0242
TC_001279,RUN_00243,claims_triage_v3,4,doc_extract,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:53Z,90,OK,0.0124
TC_001280,RUN_00243,claims_triage_v3,5,claim_lookup,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:54Z,90,OK,0.0235
TC_001281,RUN_00243,claims_triage_v3,6,fraud_score,"{""customer_id"":""CUST_882890""}",2026-04-19T17:20:55Z,90,OK,0.0304
TC_001282,RUN_00244,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_425775""}",2026-04-17T09:04:30Z,45,OK,0.0299
TC_001283,RUN_00245,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_369856""}",2026-04-25T02:27:55Z,90,OK,0.0288
TC_001284,RUN_00245,claims_triage_v3,1,policy_lookup,"{""customer_id"":""CUST_369856""}",2026-04-25T02:27:59Z,45,OK,0.0365
TC_001285,RUN_00245,claims_triage_v3,2,fraud_score,"{""customer_id"":""CUST_369856""}",2026-04-25T02:28:03Z,90,OK,0.0279
TC_001286,RUN_00245,claims_triage_v3,3,customer_match,"{""customer_id"":""CUST_369856""}",2026-04-25T02:28:08Z,380,OK,0.0047
TC_001287,RUN_00245,claims_triage_v3,4,adjudication_calc,"{""customer_id"":""CUST_369856""}",2026-04-25T02:28:12Z,720,OK,0.0272
TC_001288,RUN_00246,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447000"",""retry"":0}",2026-04-01T13:50:45Z,234,OK,0.0125
TC_001289,RUN_00246,claims_triage_v3,1,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447001"",""retry"":1}",2026-04-01T13:50:46Z,215,OK,0.013
TC_001290,RUN_00246,claims_triage_v3,2,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447002"",""retry"":2}",2026-04-01T13:50:48Z,356,OK,0.0165
TC_001291,RUN_00246,claims_triage_v3,3,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447003"",""retry"":3}",2026-04-01T13:50:49Z,372,OK,0.0123
TC_001292,RUN_00246,claims_triage_v3,4,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447004"",""retry"":4}",2026-04-01T13:50:51Z,498,OK,0.0153
TC_001293,RUN_00246,claims_triage_v3,5,claim_lookup,"{""customer_id"":""CUST_541211"",""claim_id"":""CLM_447005"",""retry"":5}",2026-04-01T13:50:52Z,599,OK,0.013
TC_001294,RUN_00247,kyc_refresh_v2,0,regulator_filing,"{""customer_id"":""CUST_227636""}",2026-04-29T11:05:07Z,90,OK,0.0263
TC_001295,RUN_00247,kyc_refresh_v2,1,regulator_filing,"{""customer_id"":""CUST_227636""}",2026-04-29T11:05:11Z,90,OK,0.0396
TC_001296,RUN_00247,kyc_refresh_v2,2,pep_check,"{""customer_id"":""CUST_227636""}",2026-04-29T11:05:16Z,90,OK,0.0211
TC_001297,RUN_00247,kyc_refresh_v2,3,customer_lookup,"{""customer_id"":""CUST_227636""}",2026-04-29T11:05:20Z,45,OK,0.0016
TC_001298,RUN_00247,kyc_refresh_v2,4,ofac_check,"{""customer_id"":""CUST_227636""}",2026-04-29T11:05:25Z,90,OK,0.0226
TC_001299,RUN_00248,dispute_recon_v1,0,chargeback_init,"{""customer_id"":""CUST_347645""}",2026-04-02T04:53:03Z,90,OK,0.0263
TC_001300,RUN_00248,dispute_recon_v1,1,txn_match,"{""customer_id"":""CUST_347645""}",2026-04-02T04:53:07Z,90,OK,0.0165
TC_001301,RUN_00248,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_347645""}",2026-04-02T04:53:11Z,380,OK,0.014
TC_001302,RUN_00248,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_347645""}",2026-04-02T04:53:15Z,90,OK,0.0136
TC_001303,RUN_00248,dispute_recon_v1,4,ledger_lookup,"{""customer_id"":""CUST_347645""}",2026-04-02T04:53:19Z,380,OK,0.01
TC_001304,RUN_00249,claims_triage_v3,0,siu_check,"{""customer_id"":""CUST_842534""}",2026-04-23T14:47:12Z,45,OK,0.0341
TC_001305,RUN_00249,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_842534""}",2026-04-23T14:47:29Z,90,OK,0.0201
TC_001306,RUN_00249,claims_triage_v3,2,adjudication_calc,"{""customer_id"":""CUST_842534""}",2026-04-23T14:47:46Z,45,OK,0.0045
TC_001307,RUN_00249,claims_triage_v3,3,doc_extract,"{""customer_id"":""CUST_842534""}",2026-04-23T14:48:04Z,90,OK,0.0343
TC_001308,RUN_00249,claims_triage_v3,4,ticket_create,"{""customer_id"":""CUST_842534""}",2026-04-23T14:48:21Z,45,OK,0.0216
TC_001309,RUN_00250,dispute_recon_v1,0,chargeback_init,"{""customer_id"":""CUST_694771""}",2026-04-28T03:15:09Z,180,OK,0.0167
TC_001310,RUN_00250,dispute_recon_v1,1,txn_match,"{""customer_id"":""CUST_694771""}",2026-04-28T03:16:11Z,45,OK,0.0111
TC_001311,RUN_00250,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_694771""}",2026-04-28T03:17:14Z,45,OK,0.0186
TC_001312,RUN_00250,dispute_recon_v1,3,doc_extract,"{""customer_id"":""CUST_694771""}",2026-04-28T03:18:17Z,180,OK,0.0385
TC_001313,RUN_00250,dispute_recon_v1,4,txn_match,"{""customer_id"":""CUST_694771""}",2026-04-28T03:19:20Z,90,OK,0.0257
TC_001314,RUN_00250,dispute_recon_v1,5,ledger_lookup,"{""customer_id"":""CUST_694771""}",2026-04-28T03:20:23Z,90,OK,0.0015
TC_001315,RUN_00251,kyc_refresh_v2,0,doc_extract,"{""customer_id"":""CUST_363642""}",2026-04-05T18:43:39Z,90,OK,0.0348
TC_001316,RUN_00251,kyc_refresh_v2,1,case_create,"{""customer_id"":""CUST_363642""}",2026-04-05T18:43:42Z,90,OK,0.0312
TC_001317,RUN_00251,kyc_refresh_v2,2,regulator_filing,"{""customer_id"":""CUST_363642""}",2026-04-05T18:43:45Z,45,OK,0.0326
TC_001318,RUN_00252,dispute_recon_v1,0,case_create,"{""customer_id"":""CUST_530992""}",2026-04-17T00:51:23Z,45,OK,0.0399
TC_001319,RUN_00252,dispute_recon_v1,1,ledger_lookup,"{""customer_id"":""CUST_530992""}",2026-04-17T00:51:30Z,45,OK,0.0379
TC_001320,RUN_00252,dispute_recon_v1,2,doc_extract,"{""customer_id"":""CUST_530992""}",2026-04-17T00:51:37Z,180,OK,0.017
TC_001321,RUN_00253,kyc_refresh_v2,0,case_create,"{""customer_id"":""CUST_517465""}",2026-04-30T03:32:46Z,45,OK,0.0358
TC_001322,RUN_00253,kyc_refresh_v2,1,case_create,"{""customer_id"":""CUST_517465""}",2026-04-30T03:33:32Z,90,OK,0.0313
TC_001323,RUN_00253,kyc_refresh_v2,2,doc_extract,"{""customer_id"":""CUST_517465""}",2026-04-30T03:34:18Z,380,OK,0.0112
TC_001324,RUN_00254,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_482319""}",2026-04-13T03:19:54Z,180,OK,0.0112
TC_001325,RUN_00254,claims_triage_v3,1,fraud_score,"{""customer_id"":""CUST_482319""}",2026-04-13T03:20:03Z,45,OK,0.0114
TC_001326,RUN_00254,claims_triage_v3,2,fraud_score,"{""customer_id"":""CUST_482319""}",2026-04-13T03:20:13Z,45,OK,0.0166
TC_001327,RUN_00254,claims_triage_v3,3,ticket_create,"{""customer_id"":""CUST_482319""}",2026-04-13T03:20:22Z,90,OK,0.0371
TC_001328,RUN_00254,claims_triage_v3,4,ticket_create,"{""customer_id"":""CUST_482319""}",2026-04-13T03:20:32Z,45,OK,0.0115
TC_001329,RUN_00255,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_664668""}",2026-04-22T14:13:13Z,90,OK,0.0163
TC_001330,RUN_00255,dispute_recon_v1,1,merchant_check,"{""customer_id"":""CUST_664668""}",2026-04-22T14:13:30Z,380,OK,0.0399
TC_001331,RUN_00255,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_664668""}",2026-04-22T14:13:47Z,90,OK,0.0223
TC_001332,RUN_00255,dispute_recon_v1,3,chargeback_init,"{""customer_id"":""CUST_664668""}",2026-04-22T14:14:04Z,90,OK,0.0158
