date,model_id,feature_dti,feature_fico,feature_ltv,segment,prediction,confidence
2026-02-24,fraud_card_v7,3.0,128.91,,card_present_pos,0.6125,0.9325
2026-02-24,fraud_card_v7,3.0,195.77,,card_present_pos,0.6437,0.9138
2026-02-24,fraud_card_v7,1.0,188.99,,card_present_pos,0.3493,0.9096
2026-02-24,fraud_card_v7,1.0,39.32,,card_present_pos,0.2847,0.8708
2026-02-24,fraud_card_v7,3.0,483.63,,card_present_pos,0.7627,0.8424
2026-02-24,fraud_card_v7,2.0,308.31,,card_present_pos,0.5539,0.9676
2026-02-24,fraud_card_v7,4.0,175.31,,card_present_pos,0.7596,0.8442
2026-02-24,fraud_card_v7,1.0,132.38,,card_present_pos,0.324,0.8944
2026-02-24,fraud_card_v7,5.0,99.33,,card_present_pos,0.8318,0.8009
2026-02-24,fraud_card_v7,3.0,81.88,,card_present_pos,0.5899,0.946
2026-02-24,fraud_card_v7,2.0,146.59,,card_present_pos,0.4733,0.984
2026-02-24,fraud_card_v7,0.0,85.95,,card_present_pos,0.1934,0.816
2026-02-24,fraud_card_v7,6.0,97.32,,card_present_pos,0.8998,0.7601
2026-02-24,fraud_card_v7,3.0,68.28,,card_present_pos,0.5834,0.95
2026-02-24,fraud_card_v7,1.0,58.35,,card_present_pos,0.2925,0.8755
2026-02-24,fraud_card_v7,4.0,452.93,,card_present_pos,0.8463,0.7922
2026-02-24,fraud_card_v7,3.0,82.32,,card_present_pos,0.5902,0.9459
2026-02-24,fraud_card_v7,5.0,50.17,,card_present_pos,0.8176,0.8094
2026-02-24,fraud_card_v7,4.0,89.2,,card_present_pos,0.7268,0.8639
2026-02-24,fraud_card_v7,1.0,22.58,,card_present_pos,0.2779,0.8667
2026-02-24,fraud_card_v7,4.0,193.72,,card_present_pos,0.7663,0.8402
2026-02-24,fraud_card_v7,4.0,76.55,,card_present_pos,0.7217,0.867
2026-02-24,fraud_card_v7,2.0,54.5,,card_present_pos,0.4278,0.9567
2026-02-24,fraud_card_v7,1.0,49.2,,card_present_pos,0.2887,0.8732
2026-02-24,fraud_card_v7,4.0,15.6,,card_present_pos,0.6966,0.882
2026-02-24,fraud_card_v7,4.0,469.31,,card_present_pos,0.8505,0.7897
2026-02-24,fraud_card_v7,5.0,92.27,,card_present_pos,0.8298,0.8021
2026-02-24,fraud_card_v7,2.0,462.67,,card_present_pos,0.6284,0.923
2026-02-24,fraud_card_v7,0.0,58.85,,card_present_pos,0.1851,0.811
2026-02-24,fraud_card_v7,0.0,120.26,,card_present_pos,0.2043,0.8226
2026-02-24,fraud_card_v7,2.0,159.04,,card_present_pos,0.4795,0.9877
2026-02-24,fraud_card_v7,2.0,124.47,,card_present_pos,0.4623,0.9774
2026-02-24,fraud_card_v7,2.0,48.55,,card_present_pos,0.4249,0.9549
2026-02-24,fraud_card_v7,3.0,12.97,,card_present_pos,0.5562,0.9663
2026-02-24,fraud_card_v7,3.0,728.42,,card_present_pos,0.8398,0.7961
2026-02-24,fraud_card_v7,3.0,36.7,,card_present_pos,0.5679,0.9592
2026-02-24,fraud_card_v7,0.0,963.48,,card_present_pos,0.581,0.9514
2026-02-24,fraud_card_v7,2.0,41.67,,card_present_pos,0.4215,0.9529
2026-02-24,fraud_card_v7,2.0,302.45,,card_present_pos,0.551,0.9694
2026-02-24,fraud_ach_v3,,501.85,,all,0.0284,0.78
2026-02-24,fraud_ach_v3,,525.34,,all,0.0458,0.78
2026-02-24,fraud_ach_v3,,149.14,,all,0.0193,0.78
2026-02-24,fraud_ach_v3,,186.16,,all,0.0266,0.78
2026-02-24,fraud_ach_v3,,188.82,,all,0.036,0.78
2026-02-24,fraud_ach_v3,,322.07,,all,0.1047,0.78
2026-02-24,fraud_ach_v3,,224.81,,all,0.0634,0.78
2026-02-24,fraud_ach_v3,,162.92,,all,0.0189,0.78
2026-02-24,fraud_ach_v3,,108.25,,all,0.03,0.78
2026-02-24,fraud_ach_v3,,119.46,,all,0.0677,0.78
2026-02-24,fraud_ach_v3,,417.27,,all,0.0092,0.78
2026-02-24,fraud_ach_v3,,121.29,,all,0.0582,0.78
2026-02-24,fraud_ach_v3,,81.53,,all,0.0387,0.78
2026-02-24,fraud_ach_v3,,281.75,,all,0.0139,0.78
2026-02-24,fraud_ach_v3,,27.61,,all,0.0003,0.78
2026-02-24,fraud_ach_v3,,243.13,,all,0.0511,0.78
2026-02-24,fraud_ach_v3,,264.76,,all,0.0245,0.78
2026-02-24,fraud_ach_v3,,429.62,,all,0.0268,0.78
2026-02-24,fraud_ach_v3,,344.16,,all,0.0107,0.78
2026-02-24,fraud_ach_v3,,68.18,,all,0.0186,0.78
2026-02-24,aml_sar_v2,,,,all,0.1628,0.74
2026-02-24,aml_sar_v2,,,,all,0.1574,0.74
2026-02-24,aml_sar_v2,,,,all,0.1144,0.74
2026-02-24,aml_sar_v2,,,,all,0.1047,0.74
2026-02-24,aml_sar_v2,,,,all,0.1426,0.74
2026-02-24,aml_sar_v2,,,,all,0.3053,0.74
2026-02-24,aml_sar_v2,,,,all,0.1379,0.74
2026-02-24,aml_sar_v2,,,,all,0.1552,0.74
2026-02-24,aml_sar_v2,,,,all,0.246,0.74
2026-02-24,aml_sar_v2,,,,all,0.138,0.74
2026-02-24,support_qa_v2,0.0,152.4,0.9833,all,0.9833,0.9833
2026-02-24,support_qa_v2,0.0,177.7,0.9493,all,0.9493,0.9493
2026-02-24,support_qa_v2,0.0,230.2,0.8862,all,0.8862,0.8862
2026-02-24,support_qa_v2,0.0,141.1,0.9666,all,0.9666,0.9666
2026-02-24,support_qa_v2,0.0,223.9,0.8207,all,0.8207,0.8207
2026-02-24,support_qa_v2,0.0,193.3,0.6828,all,0.6828,0.6828
2026-02-24,support_qa_v2,0.0,216.8,0.8983,all,0.8983,0.8983
2026-02-24,support_qa_v2,0.0,161.8,0.7438,all,0.7438,0.7438
2026-02-24,support_qa_v2,0.0,287.3,0.6255,all,0.6255,0.6255
2026-02-24,support_qa_v2,0.0,175.5,0.9511,all,0.9511,0.9511
2026-02-24,support_qa_v2,0.0,177.5,0.8785,all,0.8785,0.8785
2026-02-24,support_qa_v2,0.0,143.6,0.9891,all,0.9891,0.9891
2026-02-24,support_qa_v2,0.0,174.9,0.7489,all,0.7489,0.7489
2026-02-24,support_qa_v2,0.0,145.6,0.9318,all,0.9318,0.9318
2026-02-24,support_qa_v2,0.0,266.6,0.9518,all,0.9518,0.9518
2026-02-24,support_qa_v2,1.0,108.1,0.9649,all,0.9649,0.9649
2026-02-24,support_qa_v2,0.0,87.2,0.8402,all,0.8402,0.8402
2026-02-24,support_qa_v2,0.0,157.7,0.8748,all,0.8748,0.8748
2026-02-24,support_qa_v2,0.0,194.7,0.8679,all,0.8679,0.8679
2026-02-24,support_qa_v2,0.0,234.3,0.8211,all,0.8211,0.8211
2026-02-24,support_qa_v2,0.0,185.4,0.9602,all,0.9602,0.9602
2026-02-24,support_qa_v2,0.0,166.7,0.8003,all,0.8003,0.8003
2026-02-24,support_qa_v2,0.0,180.3,0.9027,all,0.9027,0.9027
2026-02-24,support_qa_v2,0.0,210.9,0.8736,all,0.8736,0.8736
2026-02-24,support_qa_v2,0.0,133.2,0.7754,all,0.7754,0.7754
2026-02-24,support_qa_v2,0.0,219.4,0.998,all,0.998,0.998
2026-02-24,support_qa_v2,0.0,105.5,0.8822,all,0.8822,0.8822
2026-02-24,support_qa_v2,0.0,170.2,0.8934,all,0.8934,0.8934
2026-02-24,support_qa_v2,0.0,176.1,0.879,all,0.879,0.879
2026-02-24,support_qa_v2,0.0,122.9,0.7611,all,0.7611,0.7611
2026-02-24,support_qa_v2,0.0,181.4,0.7324,all,0.7324,0.7324
2026-02-24,support_qa_v2,0.0,162.5,0.6686,all,0.6686,0.6686
2026-02-24,support_qa_v2,0.0,189.7,0.9518,all,0.9518,0.9518
2026-02-24,support_qa_v2,0.0,191.5,0.7881,all,0.7881,0.7881
2026-02-24,support_qa_v2,0.0,194.9,0.8825,all,0.8825,0.8825
2026-02-24,support_qa_v2,0.0,159.7,0.9856,all,0.9856,0.9856
2026-02-24,support_qa_v2,0.0,186.1,0.9623,all,0.9623,0.9623
2026-02-24,support_qa_v2,0.0,228.5,0.9867,all,0.9867,0.9867
2026-02-24,support_qa_v2,1.0,211.9,0.9373,all,0.9373,0.9373
2026-02-24,support_qa_v2,0.0,192.1,0.8962,all,0.8962,0.8962
2026-02-25,credit_pd_v3,0.4024,669.0,0.6116,subprime_650_680,0.5684,0.9589
2026-02-25,credit_pd_v3,0.2484,724.7,0.801,prime_720_plus,0.464,0.9784
2026-02-25,credit_pd_v3,0.4255,696.8,0.8111,prime_720_plus,0.5783,0.953
2026-02-25,credit_pd_v3,0.4265,785.7,0.5255,prime_720_plus,0.5653,0.9608
2026-02-25,credit_pd_v3,0.3189,713.0,0.7607,prime_720_plus,0.5098,0.9941
2026-02-25,credit_pd_v3,0.3184,796.9,0.7039,prime_720_plus,0.4963,0.9978
2026-02-25,credit_pd_v3,0.4021,703.1,0.5395,prime_720_plus,0.563,0.9622
2026-02-25,credit_pd_v3,0.3572,724.4,0.4655,prime_720_plus,0.5319,0.9808
2026-02-25,credit_pd_v3,0.3624,763.5,0.7533,prime_720_plus,0.5291,0.9826
2026-02-25,credit_pd_v3,0.2553,681.8,0.4681,prime_720_plus,0.4749,0.9849
2026-02-25,credit_pd_v3,0.4005,780.4,0.8654,prime_720_plus,0.5501,0.97
2026-02-25,credit_pd_v3,0.306,721.0,0.7393,prime_720_plus,0.5005,0.9997
2026-02-25,credit_pd_v3,0.2225,736.5,0.8769,prime_720_plus,0.4461,0.9677
2026-02-25,credit_pd_v3,0.2653,741.8,0.7791,prime_720_plus,0.4718,0.9831
2026-02-25,credit_pd_v3,0.2782,717.0,0.6053,prime_720_plus,0.4837,0.9902
2026-02-25,credit_pd_v3,0.4235,687.6,0.6906,prime_720_plus,0.5784,0.9529
2026-02-25,credit_pd_v3,0.2712,723.8,0.7087,prime_720_plus,0.4783,0.987
2026-02-25,credit_pd_v3,0.3804,639.5,0.6501,subprime_650_680,0.5594,0.9644
2026-02-25,credit_pd_v3,0.3702,667.6,0.8761,subprime_650_680,0.5488,0.9707
2026-02-25,credit_pd_v3,0.3856,714.4,0.6279,prime_720_plus,0.5511,0.9694
2026-02-25,credit_pd_v3,0.2646,781.9,0.5832,prime_720_plus,0.4651,0.9791
2026-02-25,credit_pd_v3,0.3474,780.7,0.4298,prime_720_plus,0.517,0.9898
2026-02-25,credit_pd_v3,0.3473,759.2,0.693,prime_720_plus,0.5203,0.9878
2026-02-25,credit_pd_v3,0.4963,658.4,0.6848,subprime_650_680,0.6264,0.9242
2026-02-25,credit_pd_v3,0.3433,732.0,0.4749,prime_720_plus,0.522,0.9868
2026-02-25,credit_pd_v3,0.454,685.6,0.912,prime_720_plus,0.5973,0.9416
2026-02-25,credit_pd_v3,0.3346,717.3,0.6564,prime_720_plus,0.5189,0.9886
2026-02-25,credit_pd_v3,0.4774,758.2,0.742,prime_720_plus,0.6004,0.9398
2026-02-25,credit_pd_v3,0.3646,746.3,0.7167,prime_720_plus,0.5331,0.9801
2026-02-25,credit_pd_v3,0.3392,771.3,0.6713,prime_720_plus,0.5134,0.992
2026-02-25,credit_loss_v2,,15787.1,0.4808,all,0.4464,0.8047
2026-02-25,credit_loss_v2,,5938.5,0.4046,all,0.3258,0.8509
2026-02-25,credit_loss_v2,,18249.8,0.3195,all,0.2394,0.8708
2026-02-25,credit_loss_v2,,4928.5,0.2321,all,0.2005,0.8983
2026-02-25,credit_loss_v2,,5656.7,0.3646,all,0.3466,0.8156
2026-02-25,credit_loss_v2,,6176.8,0.4755,all,0.2049,0.8698
2026-02-25,credit_loss_v2,,4724.7,0.5982,all,0.6557,0.8554
2026-02-25,credit_loss_v2,,5699.6,0.298,all,0.517,0.8478
2026-02-25,credit_loss_v2,,11275.0,0.6132,all,0.2972,0.8722
2026-02-25,credit_loss_v2,,16667.2,0.5094,all,0.4833,0.8239
2026-02-25,credit_loss_v2,,9695.7,0.2065,all,0.2473,0.8311
2026-02-25,credit_loss_v2,,3966.3,0.492,all,0.2104,0.8385
2026-02-25,credit_loss_v2,,5655.0,0.6485,all,0.4219,0.8182
2026-02-25,credit_loss_v2,,5726.3,0.577,all,0.3577,0.8479
2026-02-25,credit_loss_v2,,22478.3,0.3168,all,0.3755,0.8132
2026-02-25,heloc_pd_v1,0.6841,731.8,0.6841,all,0.0479,0.88
2026-02-25,heloc_pd_v1,0.6483,721.0,0.6483,all,0.2135,0.88
2026-02-25,heloc_pd_v1,0.6863,761.2,0.6863,all,0.0501,0.88
2026-02-25,heloc_pd_v1,0.71,749.8,0.71,all,0.0659,0.88
2026-02-25,heloc_pd_v1,0.688,761.2,0.688,all,0.2022,0.88
2026-02-25,heloc_pd_v1,0.6148,795.4,0.6148,all,0.0505,0.88
2026-02-25,heloc_pd_v1,0.7555,739.3,0.7555,all,0.2248,0.88
2026-02-25,heloc_pd_v1,0.8431,717.3,0.8431,all,0.0496,0.88
2026-02-25,heloc_pd_v1,0.8407,724.1,0.8407,all,0.1107,0.88
2026-02-25,heloc_pd_v1,0.8057,744.2,0.8057,all,0.292,0.88
2026-02-25,auto_pd_v4,0.257,703.9,0.2884,all,0.0672,0.82
2026-02-25,auto_pd_v4,0.0695,716.9,0.6319,all,0.0522,0.82
2026-02-25,auto_pd_v4,0.2065,746.1,0.6474,all,0.1655,0.82
2026-02-25,auto_pd_v4,0.2945,702.6,0.6794,all,0.1494,0.82
2026-02-25,auto_pd_v4,0.2201,656.5,0.5225,all,0.0156,0.82
2026-02-25,auto_pd_v4,0.2884,632.9,0.342,all,0.0368,0.82
2026-02-25,auto_pd_v4,0.2504,680.7,0.4009,all,0.2009,0.82
2026-02-25,auto_pd_v4,0.4039,685.2,0.6622,all,0.0171,0.82
2026-02-25,auto_pd_v4,0.3798,676.0,0.2705,all,0.0982,0.82
2026-02-25,auto_pd_v4,0.2887,793.9,0.5169,all,0.1361,0.82
2026-02-25,auto_pd_v4,0.3754,735.1,0.837,all,0.1556,0.82
2026-02-25,auto_pd_v4,0.1964,697.2,0.7188,all,0.2578,0.82
2026-02-25,auto_pd_v4,0.2487,700.1,0.5885,all,0.1902,0.82
2026-02-25,auto_pd_v4,0.2223,702.8,0.6695,all,0.2206,0.82
2026-02-25,auto_pd_v4,0.1381,736.8,0.1751,all,0.1593,0.82
2026-02-25,fraud_card_v7,4.0,45.99,,card_present_pos,0.7093,0.8744
2026-02-25,fraud_card_v7,6.0,38.34,,card_present_pos,0.8886,0.7668
2026-02-25,fraud_card_v7,6.0,116.1,,card_present_pos,0.9031,0.7581
2026-02-25,fraud_card_v7,4.0,237.01,,card_present_pos,0.7814,0.8311
2026-02-25,fraud_card_v7,4.0,35.02,,card_present_pos,0.7048,0.8771
2026-02-25,fraud_card_v7,2.0,15.36,,card_present_pos,0.4087,0.9452
2026-02-25,fraud_card_v7,1.0,51.47,,card_present_pos,0.2897,0.8738
2026-02-25,fraud_card_v7,3.0,45.27,,card_present_pos,0.5721,0.9567
2026-02-25,fraud_card_v7,6.0,18.46,,card_present_pos,0.8846,0.7692
2026-02-25,fraud_card_v7,7.0,8.94,,card_present_pos,0.932,0.7408
2026-02-25,fraud_card_v7,5.0,225.13,,card_present_pos,0.8642,0.7815
2026-02-25,fraud_card_v7,4.0,296.37,,card_present_pos,0.801,0.8194
2026-02-25,fraud_card_v7,5.0,36.53,,card_present_pos,0.8135,0.8119
2026-02-25,fraud_card_v7,3.0,49.77,,card_present_pos,0.5743,0.9554
2026-02-25,fraud_card_v7,2.0,149.57,,card_present_pos,0.4748,0.9849
2026-02-25,fraud_card_v7,2.0,151.94,,card_present_pos,0.476,0.9856
2026-02-25,fraud_card_v7,4.0,395.09,,card_present_pos,0.8306,0.8016
2026-02-25,fraud_card_v7,3.0,124.17,,card_present_pos,0.6102,0.9339
2026-02-25,fraud_card_v7,1.0,23.92,,card_present_pos,0.2784,0.8671
2026-02-25,fraud_card_v7,3.0,147.09,,card_present_pos,0.6211,0.9273
2026-02-25,fraud_card_v7,0.0,33.19,,card_present_pos,0.1775,0.8065
2026-02-25,fraud_card_v7,8.0,62.45,,card_present_pos,0.9653,0.7208
2026-02-25,fraud_card_v7,2.0,202.86,,card_present_pos,0.5014,0.9991
2026-02-25,fraud_card_v7,1.0,26.97,,card_present_pos,0.2797,0.8678
2026-02-25,fraud_card_v7,2.0,61.98,,card_present_pos,0.4314,0.9589
2026-02-25,fraud_card_v7,4.0,19.57,,card_present_pos,0.6983,0.881
2026-02-25,fraud_card_v7,4.0,24.81,,card_present_pos,0.7005,0.8797
2026-02-25,fraud_card_v7,2.0,38.6,,card_present_pos,0.42,0.952
2026-02-25,fraud_card_v7,6.0,340.43,,card_present_pos,0.9359,0.7385
2026-02-25,fraud_card_v7,2.0,68.95,,card_present_pos,0.4348,0.9609
2026-02-25,fraud_card_v7,2.0,938.31,,card_present_pos,0.8141,0.8116
2026-02-25,fraud_card_v7,1.0,173.28,,card_present_pos,0.3422,0.9053
2026-02-25,fraud_card_v7,3.0,178.05,,card_present_pos,0.6356,0.9187
2026-02-25,fraud_card_v7,2.0,22.33,,card_present_pos,0.4121,0.9473
2026-02-25,fraud_card_v7,3.0,57.2,,card_present_pos,0.578,0.9532
2026-02-25,fraud_card_v7,0.0,21.26,,card_present_pos,0.174,0.8044
2026-02-25,fraud_card_v7,2.0,48.92,,card_present_pos,0.425,0.955
2026-02-25,fraud_card_v7,3.0,42.22,,card_present_pos,0.5706,0.9576
2026-02-25,fraud_card_v7,3.0,63.95,,card_present_pos,0.5812,0.9513
2026-02-25,fraud_card_v7,2.0,152.25,,card_present_pos,0.4761,0.9857
2026-02-25,fraud_card_v7,3.0,51.32,,card_present_pos,0.5751,0.9549
2026-02-25,fraud_card_v7,3.0,155.02,,card_present_pos,0.6248,0.9251
2026-02-25,fraud_card_v7,1.0,15.4,,card_present_pos,0.275,0.865
2026-02-25,fraud_card_v7,3.0,104.4,,card_present_pos,0.6008,0.9395
2026-02-25,fraud_card_v7,2.0,43.13,,card_present_pos,0.4222,0.9533
2026-02-25,fraud_card_v7,2.0,85.93,,card_present_pos,0.4432,0.9659
2026-02-25,fraud_card_v7,5.0,158.05,,card_present_pos,0.8476,0.7914
2026-02-25,fraud_card_v7,1.0,15.78,,card_present_pos,0.2752,0.8651
2026-02-25,fraud_card_v7,4.0,289.77,,card_present_pos,0.7989,0.8206
2026-02-25,fraud_card_v7,0.0,54.95,,card_present_pos,0.1839,0.8103
2026-02-25,fraud_card_v7,3.0,429.2,,card_present_pos,0.7424,0.8546
2026-02-25,fraud_card_v7,3.0,71.59,,card_present_pos,0.585,0.949
2026-02-25,fraud_card_v7,3.0,249.86,,card_present_pos,0.6681,0.8991
2026-02-25,fraud_card_v7,3.0,70.79,,card_present_pos,0.5846,0.9493
2026-02-25,fraud_card_v7,2.0,87.11,,card_present_pos,0.4438,0.9663
2026-02-25,fraud_card_v7,2.0,74.91,,card_present_pos,0.4378,0.9627
2026-02-25,fraud_card_v7,4.0,53.54,,card_present_pos,0.7124,0.8726
2026-02-25,fraud_card_v7,2.0,51.56,,card_present_pos,0.4263,0.9558
2026-02-25,fraud_card_v7,3.0,83.56,,card_present_pos,0.5908,0.9455
2026-02-25,fraud_card_v7,3.0,115.39,,card_present_pos,0.6061,0.9364
2026-02-25,fraud_ach_v3,,309.07,,all,0.031,0.78
2026-02-25,fraud_ach_v3,,411.24,,all,0.0453,0.78
2026-02-25,fraud_ach_v3,,53.62,,all,0.0197,0.78
2026-02-25,fraud_ach_v3,,604.25,,all,0.0625,0.78
2026-02-25,fraud_ach_v3,,116.45,,all,0.0147,0.78
2026-02-25,fraud_ach_v3,,47.11,,all,0.0148,0.78
2026-02-25,fraud_ach_v3,,1552.35,,all,0.1112,0.78
2026-02-25,fraud_ach_v3,,1002.45,,all,0.1144,0.78
2026-02-25,fraud_ach_v3,,242.14,,all,0.0426,0.78
2026-02-25,fraud_ach_v3,,713.11,,all,0.0083,0.78
2026-02-25,fraud_ach_v3,,175.7,,all,0.0608,0.78
2026-02-25,fraud_ach_v3,,153.02,,all,0.0369,0.78
2026-02-25,fraud_ach_v3,,135.05,,all,0.078,0.78
2026-02-25,fraud_ach_v3,,129.06,,all,0.0038,0.78
2026-02-25,fraud_ach_v3,,188.84,,all,0.0235,0.78
2026-02-25,fraud_ach_v3,,119.83,,all,0.1355,0.78
2026-02-25,fraud_ach_v3,,14.17,,all,0.1248,0.78
2026-02-25,fraud_ach_v3,,203.68,,all,0.0735,0.78
2026-02-25,fraud_ach_v3,,92.83,,all,0.0658,0.78
2026-02-25,fraud_ach_v3,,329.4,,all,0.0862,0.78
2026-02-25,aml_sar_v2,,,,all,0.5207,0.74
2026-02-25,aml_sar_v2,,,,all,0.3177,0.74
2026-02-25,aml_sar_v2,,,,all,0.2645,0.74
2026-02-25,aml_sar_v2,,,,all,0.5331,0.74
2026-02-25,aml_sar_v2,,,,all,0.2138,0.74
2026-02-25,aml_sar_v2,,,,all,0.1268,0.74
2026-02-25,aml_sar_v2,,,,all,0.2623,0.74
2026-02-25,aml_sar_v2,,,,all,0.5698,0.74
2026-02-25,aml_sar_v2,,,,all,0.3434,0.74
2026-02-25,aml_sar_v2,,,,all,0.1547,0.74
2026-02-25,support_qa_v2,0.0,144.4,0.9147,all,0.9147,0.9147
2026-02-25,support_qa_v2,0.0,220.4,0.9506,all,0.9506,0.9506
2026-02-25,support_qa_v2,0.0,207.6,0.9186,all,0.9186,0.9186
2026-02-25,support_qa_v2,0.0,221.2,0.9574,all,0.9574,0.9574
2026-02-25,support_qa_v2,0.0,119.7,0.9064,all,0.9064,0.9064
2026-02-25,support_qa_v2,0.0,139.9,0.9924,all,0.9924,0.9924
2026-02-25,support_qa_v2,0.0,228.1,0.9632,all,0.9632,0.9632
2026-02-25,support_qa_v2,0.0,212.4,0.9118,all,0.9118,0.9118
2026-02-25,support_qa_v2,0.0,236.1,0.889,all,0.889,0.889
2026-02-25,support_qa_v2,0.0,170.4,0.6457,all,0.6457,0.6457
2026-02-25,support_qa_v2,0.0,175.6,0.8005,all,0.8005,0.8005
2026-02-25,support_qa_v2,0.0,204.6,0.9792,all,0.9792,0.9792
2026-02-25,support_qa_v2,0.0,126.0,0.9333,all,0.9333,0.9333
2026-02-25,support_qa_v2,0.0,187.8,0.9795,all,0.9795,0.9795
2026-02-25,support_qa_v2,0.0,281.4,0.9844,all,0.9844,0.9844
2026-02-25,support_qa_v2,0.0,165.7,0.9418,all,0.9418,0.9418
2026-02-25,support_qa_v2,0.0,115.9,0.9172,all,0.9172,0.9172
2026-02-25,support_qa_v2,0.0,196.4,0.9773,all,0.9773,0.9773
2026-02-25,support_qa_v2,0.0,144.0,0.8591,all,0.8591,0.8591
2026-02-25,support_qa_v2,0.0,175.7,0.9749,all,0.9749,0.9749
2026-02-25,support_qa_v2,1.0,223.5,0.9285,all,0.9285,0.9285
2026-02-25,support_qa_v2,0.0,202.3,0.9229,all,0.9229,0.9229
2026-02-25,support_qa_v2,0.0,160.5,0.8119,all,0.8119,0.8119
2026-02-25,support_qa_v2,0.0,213.5,0.8259,all,0.8259,0.8259
2026-02-25,support_qa_v2,0.0,113.3,0.8911,all,0.8911,0.8911
2026-02-25,support_qa_v2,0.0,187.9,0.9425,all,0.9425,0.9425
2026-02-25,support_qa_v2,0.0,164.6,0.9929,all,0.9929,0.9929
2026-02-25,support_qa_v2,0.0,85.6,0.8106,all,0.8106,0.8106
2026-02-25,support_qa_v2,0.0,131.6,0.8658,all,0.8658,0.8658
2026-02-25,support_qa_v2,0.0,179.4,0.9266,all,0.9266,0.9266
2026-02-25,support_qa_v2,0.0,209.9,0.9366,all,0.9366,0.9366
2026-02-25,support_qa_v2,0.0,180.9,0.9505,all,0.9505,0.9505
2026-02-25,support_qa_v2,0.0,168.2,0.8633,all,0.8633,0.8633
2026-02-25,support_qa_v2,1.0,212.4,0.9216,all,0.9216,0.9216
2026-02-25,support_qa_v2,0.0,191.0,0.9308,all,0.9308,0.9308
2026-02-25,support_qa_v2,0.0,219.9,0.9675,all,0.9675,0.9675
2026-02-25,support_qa_v2,0.0,203.0,0.9758,all,0.9758,0.9758
2026-02-25,support_qa_v2,0.0,151.5,0.9877,all,0.9877,0.9877
2026-02-25,support_qa_v2,0.0,206.8,0.916,all,0.916,0.916
2026-02-25,support_qa_v2,1.0,218.4,0.7862,all,0.7862,0.7862
2026-02-26,credit_pd_v3,0.2538,720.7,0.4645,prime_720_plus,0.4679,0.9808
2026-02-26,credit_pd_v3,0.366,733.7,0.6269,prime_720_plus,0.5359,0.9784
2026-02-26,credit_pd_v3,0.2998,733.5,0.7452,prime_720_plus,0.4946,0.9968
2026-02-26,credit_pd_v3,0.3021,676.7,0.5396,subprime_650_680,0.505,0.997
2026-02-26,credit_pd_v3,0.2754,666.3,0.8458,subprime_650_680,0.4899,0.994
2026-02-26,credit_pd_v3,0.4348,668.9,0.8926,subprime_650_680,0.5882,0.9471
2026-02-26,credit_pd_v3,0.3784,702.2,0.7759,prime_720_plus,0.5485,0.9709
2026-02-26,credit_pd_v3,0.4172,729.9,0.685,prime_720_plus,0.5681,0.9591
2026-02-26,credit_pd_v3,0.3923,692.5,0.5152,prime_720_plus,0.5586,0.9648
2026-02-26,credit_pd_v3,0.2527,662.5,0.5893,subprime_650_680,0.4763,0.9858
2026-02-26,credit_pd_v3,0.1902,756.7,0.6626,prime_720_plus,0.4231,0.9539
2026-02-26,credit_pd_v3,0.3272,658.5,0.3987,subprime_650_680,0.5235,0.9859
2026-02-26,credit_pd_v3,0.2912,739.2,0.5178,prime_720_plus,0.4884,0.993
2026-02-26,credit_pd_v3,0.379,689.9,0.7244,prime_720_plus,0.5508,0.9695
2026-02-26,credit_pd_v3,0.2523,768.7,0.7852,prime_720_plus,0.4595,0.9757
2026-02-26,credit_pd_v3,0.3491,699.0,0.951,prime_720_plus,0.5308,0.9815
2026-02-26,credit_pd_v3,0.3716,649.6,0.7388,subprime_650_680,0.5524,0.9685
2026-02-26,credit_pd_v3,0.3442,718.4,0.6003,prime_720_plus,0.5247,0.9852
2026-02-26,credit_pd_v3,0.288,686.4,0.6041,prime_720_plus,0.4946,0.9968
2026-02-26,credit_pd_v3,0.3451,752.4,0.6351,prime_720_plus,0.52,0.988
2026-02-26,credit_pd_v3,0.2945,733.2,0.5969,prime_720_plus,0.4914,0.9948
2026-02-26,credit_pd_v3,0.1655,694.8,0.3333,prime_720_plus,0.4175,0.9505
2026-02-26,credit_pd_v3,0.4865,679.9,0.5661,subprime_650_680,0.6174,0.9295
2026-02-26,credit_pd_v3,0.3802,676.1,0.7397,subprime_650_680,0.5537,0.9678
2026-02-26,credit_pd_v3,0.2615,696.6,0.8103,prime_720_plus,0.4765,0.9859
2026-02-26,credit_pd_v3,0.3767,774.5,0.7055,prime_720_plus,0.5362,0.9783
2026-02-26,credit_pd_v3,0.2771,714.2,0.5443,prime_720_plus,0.4834,0.9901
2026-02-26,credit_pd_v3,0.2255,757.9,0.8972,prime_720_plus,0.4446,0.9668
2026-02-26,credit_pd_v3,0.4672,660.8,0.8212,subprime_650_680,0.6089,0.9347
2026-02-26,credit_pd_v3,0.3358,643.2,0.7582,subprime_650_680,0.5312,0.9813
2026-02-26,credit_loss_v2,,8491.2,0.6365,all,0.273,0.8422
2026-02-26,credit_loss_v2,,2292.5,0.448,all,0.4149,0.8661
2026-02-26,credit_loss_v2,,8596.5,0.5342,all,0.2978,0.8158
2026-02-26,credit_loss_v2,,6591.9,0.4942,all,0.5132,0.8394
2026-02-26,credit_loss_v2,,9401.7,0.4789,all,0.2557,0.8107
